1357		0	1
4548		0	3
1033		0	0
2680		0	2
5116		0	3
1129		0	0
6355		0	3
999		0	0
4934		0	3
4150		0	3
3261		0	3
2391		0	1
5649		0	3
4750		0	3
2586		0	2
3251		0	3
3742		0	3
353		0	0
5241		0	3
4853		0	3
120		0	0
3768		0	3
4169		0	3
4669		0	3
6373		0	3
3943		0	3
5752		0	3
5782		0	3
4231		0	3
2336		0	1
4587		0	3
278		0	0
4010		0	3
4438		0	3
3756		0	3
1882		0	1
291		0	0
295		0	0
1718		0	1
3665		0	3
4323		0	3
2679		0	2
1726		0	1
2603		0	2
5199		0	3
2769		0	2
3717		0	3
3612		0	3
2670		0	2
4436		0	3
960		0	0
297		0	0
5802		0	3
3692		0	3
4654		0	3
5595		0	3
182		0	0
5872		0	3
274		0	0
6202		0	3
3642		0	3
4362		0	3
6152		0	3
418		0	0
5366		0	3
2101		0	1
394		0	0
1574		0	1
1050		0	0
2953		0	2
6509		0	3
2140		0	1
1184		0	0
6412		0	3
3734		0	3
826		0	0
3703		0	3
4932		0	3
1953		0	1
5128		0	3
4008		0	3
1752		0	1
3618		0	3
2253		0	1
1435		0	1
5701		0	3
38		0	0
1175		0	0
6479		0	3
6549		0	3
3856		0	3
3451		0	3
44		0	0
1074		0	0
4630		0	3
1957		0	1
5285		0	3
271		0	0
985		0	0
5160		0	3
4441		0	3
1653		0	1
516		0	0
1226		0	0
4528		0	3
4904		0	3
1683		0	1
5878		0	3
3582		0	3
1842		0	1
3058		0	3
2100		0	1
6292		0	3
2692		0	2
1517		0	1
1738		0	1
4241		0	3
2176		0	1
5283		0	3
1324		0	0
983		0	0
6205		0	3
3388		0	3
5388		0	3
2637		0	2
3671		0	3
4780		0	3
2002		0	1
1057		0	0
4506		0	3
4686		0	3
1620		0	1
2853		0	2
1813		0	1
1523		0	1
2488		0	2
4132		0	3
2505		0	2
5767		0	3
5111		0	3
2635		0	2
4363		0	3
3085		0	3
4980		0	3
5495		0	3
3291		0	3
4144		0	3
4962		0	3
3280		0	3
4417		0	3
535		0	0
105		0	0
16		0	0
707		0	0
3952		0	3
2060		0	1
6396		0	3
416		0	0
232		0	0
5832		0	3
285		0	0
4105		0	3
338		0	0
3017		0	3
4177		0	3
2023		0	1
5077		0	3
6446		0	3
3336		0	3
5144		0	3
1529		0	1
3301		0	3
4343		0	3
745		0	0
5223		0	3
4304		0	3
3444		0	3
5327		0	3
2940		0	2
5763		0	3
4544		0	3
230		0	0
5263		0	3
3409		0	3
162		0	0
747		0	0
3467		0	3
6022		0	3
4124		0	3
1948		0	1
5731		0	3
5104		0	3
2798		0	2
303		0	0
2587		0	2
3606		0	3
5075		0	3
4453		0	3
2428		0	1
1013		0	0
3861		0	3
4311		0	3
95		0	0
1614		0	1
5224		0	3
1563		0	1
2632		0	2
3119		0	3
3879		0	3
4347		0	3
2434		0	1
4464		0	3
2892		0	2
5164		0	3
3905		0	3
713		0	0
423		0	0
1638		0	1
3236		0	3
918		0	0
793		0	0
3189		0	3
5247		0	3
3910		0	3
5051		0	3
3411		0	3
6265		0	3
2344		0	1
94		0	0
2530		0	2
1959		0	1
3051		0	3
3968		0	3
6052		0	3
2068		0	1
6388		0	3
3317		0	3
5042		0	3
2224		0	1
1818		0	1
5381		0	3
5217		0	3
3198		0	3
5276		0	3
4890		0	3
1431		0	1
5661		0	3
3322		0	3
5170		0	3
288		0	0
4203		0	3
123		0	0
4100		0	3
4566		0	3
257		0	0
3160		0	3
4352		0	3
2734		0	2
3866		0	3
5080		0	3
253		0	0
2826		0	2
4910		0	3
4903		0	3
3645		0	3
3150		0	3
3938		0	3
2429		0	1
4974		0	3
384		0	0
6347		0	3
247		0	0
178		0	0
2658		0	2
70		0	0
1247		0	0
2092		0	1
200		0	0
2844		0	2
6206		0	3
6468		0	3
6033		0	3
901		0	0
3289		0	3
2214		0	1
3379		0	3
5632		0	3
5999		0	3
2767		0	2
5569		0	3
875		0	0
5034		0	3
844		0	0
5726		0	3
2162		0	1
2555		0	2
1509		0	1
834		0	0
2054		0	1
4603		0	3
3886		0	3
6239		0	3
849		0	0
238		0	0
5127		0	3
2594		0	2
5254		0	3
973		0	0
2790		0	2
2456		0	2
29		0	0
2421		0	1
2673		0	2
6498		0	3
4698		0	3
135		0	0
1225		0	0
4346		0	3
2503		0	2
315		0	0
3995		0	3
4971		0	3
2762		0	2
4653		0	3
233		0	0
1344		0	1
2785		0	2
493		0	0
2913		0	2
2022		0	1
5505		0	3
2436		0	1
1024		0	0
1014		0	0
4437		0	3
3419		0	3
5932		0	3
3906		0	3
986		0	0
6488		0	3
3605		0	3
4428		0	3
2156		0	1
1670		0	1
3335		0	3
1873		0	1
6120		0	3
4184		0	3
3509		0	3
5463		0	3
5130		0	3
3234		0	3
5816		0	3
2171		0	1
1368		0	1
1105		0	0
5821		0	3
2179		0	1
24		0	0
6063		0	3
1259		0	0
4033		0	3
3315		0	3
1763		0	1
2938		0	2
3407		0	3
6522		0	3
331		0	0
5955		0	3
6500		0	3
6377		0	3
2462		0	2
5095		0	3
931		0	0
4929		0	3
4801		0	3
1366		0	1
6079		0	3
1240		0	0
4056		0	3
5436		0	3
5322		0	3
570		0	0
5423		0	3
3461		0	3
5248		0	3
4994		0	3
3239		0	3
5415		0	3
1531		0	1
6542		0	3
2912		0	2
4699		0	3
2737		0	2
6335		0	3
4607		0	3
3089		0	3
3188		0	3
3723		0	3
6450		0	3
3834		0	3
5751		0	3
2850		0	2
5149		0	3
3415		0	3
2728		0	2
3371		0	3
4360		0	3
500		0	0
3229		0	3
5021		0	3
2649		0	2
2404		0	1
3681		0	3
3873		0	3
5403		0	3
3438		0	3
2865		0	2
145		0	0
3075		0	3
3992		0	3
4471		0	3
5685		0	3
5620		0	3
3689		0	3
6329		0	3
5332		0	3
2476		0	2
689		0	0
927		0	0
3635		0	3
938		0	0
2959		0	2
4004		0	3
3049		0	3
4025		0	3
6320		0	3
483		0	0
1189		0	0
2271		0	1
4513		0	3
832		0	0
6201		0	3
2918		0	2
5742		0	3
1447		0	1
2942		0	2
3827		0	3
5801		0	3
3362		0	3
306		0	0
3503		0	3
325		0	0
4228		0	3
3013		0	3
4578		0	3
4625		0	3
5372		0	3
152		0	0
6376		0	3
2273		0	1
4429		0	3
3386		0	3
2809		0	2
3844		0	3
1629		0	1
1779		0	1
199		0	0
2560		0	2
4199		0	3
4663		0	3
2346		0	1
2703		0	2
6176		0	3
4610		0	3
5948		0	3
1432		0	1
5851		0	3
2339		0	1
2991		0	3
487		0	0
1909		0	1
2024		0	1
690		0	0
4421		0	3
5946		0	3
1567		0	1
92		0	0
6215		0	3
4495		0	3
4153		0	3
3096		0	3
4053		0	3
5120		0	3
800		0	0
3097		0	3
4361		0	3
4450		0	3
648		0	0
1171		0	0
4725		0	3
3149		0	3
6029		0	3
4106		0	3
3321		0	3
1118		0	0
1499		0	1
5065		0	3
5408		0	3
3523		0	3
2522		0	2
4710		0	3
1632		0	1
1009		0	0
4772		0	3
1941		0	1
5472		0	3
1230		0	0
2576		0	2
2723		0	2
4505		0	3
5482		0	3
6562		0	3
6102		0	3
1737		0	1
3520		0	3
6271		0	3
5429		0	3
3267		0	3
5480		0	3
189		0	0
4484		0	3
4518		0	3
1796		0	1
6008		0	3
2893		0	2
5500		0	3
5054		0	3
126		0	0
1712		0	1
1275		0	0
2432		0	1
2782		0	2
809		0	0
5016		0	3
2226		0	1
6350		0	3
4936		0	3
2458		0	2
2473		0	2
2550		0	2
3600		0	3
3878		0	3
5804		0	3
5289		0	3
3984		0	3
1868		0	1
2249		0	1
5741		0	3
4162		0	3
4918		0	3
2423		0	1
5518		0	3
1323		0	0
1501		0	1
4042		0	3
1655		0	1
766		0	0
5264		0	3
6226		0	3
5059		0	3
4392		0	3
5630		0	3
1310		0	0
58		0	0
2655		0	2
2372		0	1
1579		0	1
1079		0	0
3928		0	3
1926		0	1
2735		0	2
1816		0	1
1026		0	0
6524		0	3
3441		0	3
5721		0	3
4165		0	3
5698		0	3
2651		0	2
5849		0	3
5850		0	3
1446		0	1
1202		0	0
1124		0	0
2001		0	1
6264		0	3
2337		0	1
3052		0	3
6279		0	3
584		0	0
4532		0	3
2449		0	2
5648		0	3
5980		0	3
6290		0	3
4044		0	3
5737		0	3
3517		0	3
357		0	0
1382		0	1
4291		0	3
1609		0	1
5318		0	3
2310		0	1
5089		0	3
1807		0	1
484		0	0
341		0	0
2718		0	2
2538		0	2
2593		0	2
125		0	0
11		0	0
4048		0	3
1233		0	0
4467		0	3
4354		0	3
1675		0	1
6368		0	3
4605		0	3
3421		0	3
1758		0	1
4180		0	3
5068		0	3
1643		0	1
161		0	0
1345		0	1
34		0	0
1937		0	1
6057		0	3
4129		0	3
4988		0	3
6047		0	3
2433		0	1
1380		0	1
1438		0	1
2671		0	2
5775		0	3
6259		0	3
703		0	0
4535		0	3
4529		0	3
4474		0	3
6214		0	3
6124		0	3
3897		0	3
5163		0	3
6199		0	3
1214		0	0
6046		0	3
5442		0	3
4805		0	3
5586		0	3
1272		0	0
827		0	0
5190		0	3
2931		0	2
3078		0	3
1397		0	1
142		0	0
551		0	0
3794		0	3
4694		0	3
3920		0	3
6322		0	3
2878		0	2
1958		0	1
4955		0	3
6367		0	3
4837		0	3
5645		0	3
3580		0	3
415		0	0
912		0	0
5474		0	3
3536		0	3
4985		0	3
3947		0	3
2621		0	2
3843		0	3
1907		0	1
2924		0	2
5288		0	3
4552		0	3
4052		0	3
6540		0	3
4689		0	3
5542		0	3
5857		0	3
3320		0	3
2205		0	1
1427		0	1
2097		0	1
5710		0	3
4269		0	3
2455		0	2
3408		0	3
4592		0	3
431		0	0
1555		0	1
2056		0	1
2152		0	1
2536		0	2
1152		0	0
6291		0	3
4487		0	3
708		0	0
183		0	0
4731		0	3
118		0	0
1236		0	0
1903		0	1
2291		0	1
959		0	0
2920		0	2
3564		0	3
837		0	0
907		0	0
5361		0	3
5378		0	3
2290		0	1
979		0	0
1753		0	1
2999		0	3
5807		0	3
4866		0	3
6343		0	3
3727		0	3
6400		0	3
2719		0	2
4028		0	3
5761		0	3
1363		0	1
2867		0	2
5471		0	3
964		0	0
2127		0	1
5499		0	3
3690		0	3
1179		0	0
3810		0	3
754		0	0
1253		0	0
4897		0	3
2838		0	2
5331		0	3
2639		0	2
3246		0	3
727		0	0
2403		0	1
4876		0	3
1448		0	1
2568		0	2
5284		0	3
3868		0	3
3226		0	3
3403		0	3
4563		0	3
4751		0	3
3209		0	3
6191		0	3
4235		0	3
5245		0	3
4970		0	3
177		0	0
3136		0	3
4670		0	3
617		0	0
2981		0	3
2036		0	1
4516		0	3
610		0	0
586		0	0
4609		0	3
2983		0	3
2035		0	1
722		0	0
4676		0	3
1402		0	1
5182		0	3
4094		0	3
2779		0	2
435		0	0
4741		0	3
3440		0	3
782		0	0
2641		0	2
1987		0	1
2592		0	2
3548		0	3
482		0	0
5562		0	3
5394		0	3
421		0	0
5627		0	3
553		0	0
2768		0	2
528		0	0
6194		0	3
5718		0	3
5343		0	3
2925		0	2
4176		0	3
583		0	0
3356		0	3
2341		0	1
2118		0	1
5179		0	3
6189		0	3
5989		0	3
234		0	0
1639		0	1
1282		0	0
133		0	0
4821		0	3
6559		0	3
322		0	0
902		0	0
4795		0	3
3121		0	3
2135		0	1
4425		0	3
3593		0	3
289		0	0
4878		0	3
4784		0	3
196		0	0
1481		0	1
21		0	0
1115		0	0
8		0	0
5830		0	3
4989		0	3
1702		0	1
4926		0	3
1426		0	1
1801		0	1
4329		0	3
6393		0	3
261		0	0
3709		0	3
897		0	0
2510		0	2
1720		0	1
4990		0	3
5193		0	3
4196		0	3
6391		0	3
5417		0	3
3854		0	3
4703		0	3
4012		0	3
456		0	0
5897		0	3
3319		0	3
2206		0	1
6038		0	3
5831		0	3
1789		0	1
5102		0	3
606		0	0
2847		0	2
3738		0	3
1032		0	0
1424		0	1
1335		0	1
2915		0	2
5746		0	3
3616		0	3
3259		0	3
4022		0	3
6331		0	3
3144		0	3
5836		0	3
2629		0	2
5582		0	3
2551		0	2
1437		0	1
2058		0	1
5663		0	3
4473		0	3
3063		0	3
2973		0	3
3277		0	3
2684		0	2
2559		0	2
4249		0	3
5219		0	3
1255		0	0
2596		0	2
5924		0	3
5008		0	3
1442		0	1
2627		0	2
2514		0	2
1393		0	1
821		0	0
924		0	0
3832		0	3
4650		0	3
5328		0	3
2213		0	1
2395		0	1
5393		0	3
5180		0	3
5003		0	3
824		0	0
6425		0	3
6382		0	3
6369		0	3
1330		0	0
1961		0	1
5461		0	3
577		0	0
4192		0	3
896		0	0
2478		0	2
4427		0	3
4161		0	3
4340		0	3
2083		0	1
66		0	0
4515		0	3
2460		0	2
2715		0	2
3881		0	3
3493		0	3
3710		0	3
1311		0	0
4917		0	3
176		0	0
1381		0	1
2750		0	2
5255		0	3
5369		0	3
6100		0	3
1130		0	0
1232		0	0
1714		0	1
3975		0	3
6036		0	3
4949		0	3
4688		0	3
2828		0	2
1332		0	0
1135		0	0
6099		0	3
3141		0	3
5579		0	3
4366		0	3
1942		0	1
1525		0	1
5960		0	3
6204		0	3
2904		0	2
5785		0	3
333		0	0
3757		0	3
5081		0	3
1441		0	1
3185		0	3
2409		0	1
5143		0	3
4262		0	3
309		0	0
3281		0	3
4891		0	3
4976		0	3
3158		0	3
220		0	0
1776		0	1
4288		0	3
2410		0	1
3496		0	3
4229		0	3
350		0	0
1449		0	1
1206		0	0
4724		0	3
4454		0	3
3875		0	3
2653		0	2
2148		0	1
4493		0	3
510		0	0
5629		0	3
2890		0	2
2840		0	2
2721		0	2
440		0	0
432		0	0
3592		0	3
2183		0	1
5616		0	3
5694		0	3
6089		0	3
5358		0	3
4527		0	3
361		0	0
4730		0	3
5764		0	3
3489		0	3
4314		0	3
5575		0	3
709		0	0
5953		0	3
5633		0	3
2237		0	1
6217		0	3
5432		0	3
5843		0	3
3100		0	3
3332		0	3
630		0	0
4426		0	3
100		0	0
636		0	0
6428		0	3
5813		0	3
6088		0	3
1279		0	0
5294		0	3
5866		0	3
2263		0	1
3675		0	3
6439		0	3
5293		0	3
2531		0	2
294		0	0
1015		0	0
2958		0	2
